member,seed,stage_days,section,biological_unit,split_role,target_state,input_state,mean_absolute_integrated_gradient,claim_scope
0,20260825,0.0,T1_C1_S1,T1_C1,test,I,I,0.0004491360450629145,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,A,A,0.0017605044413357973,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,A,F,0.0025702074635773897,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,A,C,0.0051492503844201565,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,A,V,0.006743559613823891,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,A,M,0.007211762946099043,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,F,I,0.0024246873799711466,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,F,A,0.0007213994977064431,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,F,F,0.0007803726475685835,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,F,C,0.0026249124202877283,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,F,V,0.0033853233326226473,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,F,M,0.006068794522434473,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,C,I,0.0009523091721348464,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,C,A,0.0003667209530249238,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,C,F,0.0017534433864057064,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,C,C,0.002253890736028552,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,C,V,0.0014861460076645017,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,C,M,0.0008216741262003779,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,V,I,0.002407495630905032,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,V,A,0.001506637898273766,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,V,F,0.0072489213198423386,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,V,C,0.010896756313741207,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,V,V,0.011035273782908916,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,V,M,0.007884512655436993,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,M,I,0.0008285287767648697,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,M,A,0.0013381947064772248,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,M,F,0.002073550596833229,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,M,C,0.004529956262558699,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,M,V,0.006879404652863741,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S5,T8_C2,validation,M,M,0.005840413272380829,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,I,I,0.0032335605937987566,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,I,A,0.0011260343017056584,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,I,F,0.0006791410269215703,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,I,C,0.004306624177843332,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,I,V,0.004517847206443548,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,I,M,0.015867140144109726,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,A,I,0.002209744183346629,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,A,A,0.0019207923905923963,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,A,F,0.0021650143899023533,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,A,C,0.005074730142951012,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,A,V,0.005437701474875212,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,A,M,0.007481785491108894,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,F,I,0.0030622442718595266,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,F,A,0.0007868112879805267,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,F,F,0.0006685032858513296,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,F,C,0.0026159766130149364,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,F,V,0.0026173070073127747,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,F,M,0.006510700564831495,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,C,I,0.0010530503932386637,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,C,A,0.00037125477683730423,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,C,F,0.0016169928712770343,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,C,C,0.0024124293122440577,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,C,V,0.0012961728498339653,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,C,M,0.000797231390606612,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,V,I,0.003158139530569315,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,V,A,0.0015333420597016811,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,V,F,0.00623674038797617,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,V,C,0.011070571839809418,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,V,V,0.009107655845582485,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,V,M,0.008413935080170631,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,M,I,0.00097837473731488,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,M,A,0.0013804585905745625,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,M,F,0.0016238726675510406,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,M,C,0.004443947691470385,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,M,V,0.005492170341312885,model-derived association; hypothesis generating
4,20260829,28.0,T8_C2_S6,T8_C2,validation,M,M,0.006134416908025742,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,I,I,0.003577259136363864,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,I,A,0.0012206529499962926,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,I,F,0.001031770370900631,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,I,C,0.004811984021216631,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,I,V,0.005879763979464769,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,I,M,0.013561484403908253,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,A,I,0.002478961832821369,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,A,A,0.002035203156992793,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,A,F,0.003238869598135352,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,A,C,0.005503884982317686,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,A,V,0.00679807411506772,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,A,M,0.0064246272668242455,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,F,I,0.0034146879334002733,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,F,A,0.0008292436832562089,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,F,F,0.0010121682425960898,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,F,C,0.002830633893609047,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,F,V,0.003318434813991189,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,F,M,0.005553500261157751,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,C,I,0.0011685863137245178,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,C,A,0.00038867854163981974,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,C,F,0.002406015992164612,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,C,C,0.0025275652296841145,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,C,V,0.0015690082218497992,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,C,M,0.0006764867575839162,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,V,I,0.0035082551185041666,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,V,A,0.0016917973989620805,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,V,F,0.009238814003765583,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,V,C,0.011734421364963055,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,V,V,0.011462691240012646,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,V,M,0.00710302172228694,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,M,I,0.001105639385059476,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,M,A,0.0014960928820073605,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,M,F,0.002402013400569558,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,M,C,0.004794022999703884,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,M,V,0.0069617293775081635,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S1,T8_C3,test,M,M,0.005238273646682501,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,I,I,0.004375770688056946,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,I,A,0.001388928503729403,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,I,F,0.0010549244470894337,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,I,C,0.004725745879113674,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,I,V,0.004548004362732172,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,I,M,0.013541212305426598,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,A,I,0.0030126115307211876,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,A,A,0.002296418882906437,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,A,F,0.0031828214414417744,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,A,C,0.005348558537662029,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,A,V,0.005280509125441313,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,A,M,0.006390071939677,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,F,I,0.004147625993937254,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,F,A,0.0009499381412751973,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,F,F,0.00105011067353189,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,F,C,0.00279364176094532,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,F,V,0.0025969864800572395,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,F,M,0.0055701350793242455,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,C,I,0.0013569399015977979,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,C,A,0.0004149923624936491,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,C,F,0.0023866852279752493,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,C,C,0.002482183277606964,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,C,V,0.0012576293665915728,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,C,M,0.0006921624299138784,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,V,I,0.004274394363164902,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,V,A,0.001854867790825665,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,V,F,0.009203403256833553,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,V,C,0.011515646241605282,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,V,V,0.008880630135536194,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,V,M,0.007051692344248295,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,M,I,0.0013250273186713457,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,M,A,0.0016726856119930744,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,M,F,0.0024021086283028126,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,M,C,0.0047330306842923164,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,M,V,0.00541376369073987,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S3,T8_C3,test,M,M,0.005241890903562307,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,I,I,0.0027015937957912683,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,I,A,0.0010810368694365025,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,I,F,0.000868658535182476,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,I,C,0.00476125767454505,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,I,V,0.005229635164141655,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,I,M,0.014844326302409172,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,A,I,0.0018360312096774578,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,A,A,0.0016886000521481037,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,A,F,0.002448401413857937,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,A,C,0.005240620579570532,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,A,V,0.005735791753977537,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,A,M,0.007091861218214035,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,F,I,0.0025598257780075073,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,F,A,0.0006949948146939278,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,F,F,0.0007314057438634336,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,F,C,0.0026756005827337503,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,F,V,0.002855723723769188,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,F,M,0.006043070461601019,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,C,I,0.0009996109874919057,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,C,A,0.0003646083059720695,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,C,F,0.0017158093396574259,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,C,C,0.002303227549418807,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,C,V,0.0012706881389021873,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,C,M,0.0007666494348086417,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,V,I,0.0025755397509783506,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,V,A,0.0014516375958919525,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,V,F,0.006914021912962198,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,V,C,0.011050514876842499,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,V,V,0.00960901565849781,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,V,M,0.007713723927736282,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,M,I,0.0008742034551687539,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,M,A,0.001273711328394711,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,M,F,0.0019127416890114546,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,M,C,0.004600543528795242,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,M,V,0.005919191520661116,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S5,T8_C3,test,M,M,0.005737440660595894,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,I,I,0.0030695837922394276,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,I,A,0.0010260504204779863,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,I,F,0.0007249875925481319,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,I,C,0.004322331864386797,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,I,V,0.004522423725575209,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,I,M,0.013953743502497673,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,A,I,0.0020625987090170383,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,A,A,0.001756509067490697,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,A,F,0.0021129015367478132,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,A,C,0.004954034928232431,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,A,V,0.005258266814053059,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,A,M,0.006550252437591553,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,F,I,0.002955527976155281,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,F,A,0.0007191581535153091,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,F,F,0.0006906274356879294,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,F,C,0.002581516047939658,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,F,V,0.0025962195359170437,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,F,M,0.005762466229498386,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,C,I,0.001022395328618586,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,C,A,0.00033163887565024197,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,C,F,0.001569040003232658,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,C,C,0.0023295730352401733,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,C,V,0.0012952768011018634,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,C,M,0.0007331935339607298,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,V,I,0.0030310996808111668,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,V,A,0.0014281169278547168,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,V,F,0.006063996814191341,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,V,C,0.010686185210943222,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,V,V,0.008747179061174393,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,V,M,0.0073235961608588696,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,M,I,0.0009316689684055746,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,M,A,0.0012915743282064795,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,M,F,0.001599231269210577,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,M,C,0.004359669983386993,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,M,V,0.005350794177502394,model-derived association; hypothesis generating
4,20260829,28.0,T8_C3_S6,T8_C3,test,M,M,0.00540619483217597,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,I,I,0.0004814755520783365,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,I,A,0.0007708901539444923,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,I,F,0.002733383094891906,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,I,C,0.010745776817202568,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,I,V,0.011759618297219276,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,I,M,0.015455960296094418,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,A,I,0.0010080556385219097,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,A,A,0.0016621795948594809,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,A,F,0.001695956219919026,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,A,C,0.0025712342467159033,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,A,V,0.0015739011578261852,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,A,M,0.009933111257851124,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,F,I,0.0029124850407242775,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,F,A,0.001964059192687273,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,F,F,0.004113408736884594,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,F,C,0.003937877248972654,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,F,V,0.0008631418459117413,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,F,M,0.0036604308988898993,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,C,I,0.0027944492176175117,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,C,A,0.001852916437201202,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,C,F,0.0007602697587572038,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,C,C,0.005246497690677643,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,C,V,0.0016008225502446294,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,C,M,0.018373850733041763,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,V,I,0.004826896823942661,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,V,A,0.002424012403935194,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,V,F,0.0012699292274191976,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,V,C,0.008196297101676464,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,V,V,0.006847588811069727,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,V,M,0.0272385124117136,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,M,I,0.0017645973712205887,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,M,A,0.0012006782926619053,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,M,F,0.001881445525214076,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,M,C,0.008349542506039143,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,M,V,0.003103930503129959,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S1,T1_C1,train,M,M,0.003911768086254597,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S2,T1_C1,train,I,I,0.00043487813672982156,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S2,T1_C1,train,I,A,0.0007861149497330189,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S2,T1_C1,train,I,F,0.002761916257441044,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S2,T1_C1,train,I,C,0.010984491556882858,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S2,T1_C1,train,I,V,0.010788747109472752,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S2,T1_C1,train,I,M,0.01628582552075386,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S2,T1_C1,train,A,I,0.0009175492450594902,model-derived association; hypothesis generating
5,20260830,0.0,T1_C1_S2,T1_C1,train,A,A,0.0016970486612990499,model-derived association; hypothesis generating
